,loading,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,product_code_A,product_code_B,product_code_C,product_code_D,product_code_E,attribute_0_material_5,attribute_0_material_7,attribute_1_material_5,attribute_1_material_6,attribute_1_material_8,attribute_2_5,attribute_2_6,attribute_2_8,attribute_2_9,attribute_3_5,attribute_3_6,attribute_3_8,attribute_3_9,"measurement_0_grouped_(-0.001, 3.0]","measurement_0_grouped_(3.0, 4.0]","measurement_0_grouped_(4.0, 5.0]","measurement_0_grouped_(5.0, 6.0]","measurement_0_grouped_(6.0, 7.0]","measurement_0_grouped_(7.0, 8.0]","measurement_0_grouped_(8.0, 9.0]","measurement_0_grouped_(9.0, 11.0]","measurement_0_grouped_(11.0, 13.0]","measurement_0_grouped_(13.0, 29.0]","measurement_1_grouped_(-0.001, 4.0]","measurement_1_grouped_(4.0, 6.0]","measurement_1_grouped_(6.0, 7.0]","measurement_1_grouped_(7.0, 9.0]","measurement_1_grouped_(9.0, 10.0]","measurement_1_grouped_(10.0, 13.0]","measurement_1_grouped_(13.0, 29.0]","measurement_2_grouped_(-0.001, 2.0]","measurement_2_grouped_(2.0, 3.0]","measurement_2_grouped_(3.0, 4.0]","measurement_2_grouped_(4.0, 5.0]","measurement_2_grouped_(5.0, 6.0]","measurement_2_grouped_(6.0, 7.0]","measurement_2_grouped_(7.0, 8.0]","measurement_2_grouped_(8.0, 9.0]","measurement_2_grouped_(9.0, 11.0]","measurement_2_grouped_(11.0, 24.0]"
8971,83.25,4,15,10,17.656,13.015,18.817,17.119,10.621,17.619,,11.184,22.22,11.935,15.883,17.063,19.655,15.34,716.272,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10875,111.59,3,13,2,17.842,12.594,15.943,18.834,11.056,20.247,10.567,14.628,20.046,14.857,16.55,17.02,17.99,19.566,699.998,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
22461,122.74,5,19,3,19.382,13.147,19.143,17.463,12.126,20.078,10.026,19.887,16.182,13.752,16.468,16.32,15.076,12.014,963.848,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10737,118.54,7,7,4,17.361,10.911,15.71,19.124,12.714,17.461,10.242,17.913,16.328,10.988,16.176,15.076,14.669,15.376,493.139,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1685,100.63,13,1,2,16.293,11.228,17.375,17.87,12.472,20.344,11.053,16.97,19.39,11.984,16.63,17.305,14.389,16.728,839.138,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2747,71.09,10,2,2,16.142,13.516,17.196,18.455,12.68,18.426,10.417,17.59,20.625,,16.565,16.759,18.114,18.768,733.829,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13599,94.43,12,7,7,17.716,11.622,16.405,19.468,12.725,20.177,9.996,16.931,18.784,10.464,,16.073,18.387,16.93,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16808,159.14,12,6,8,17.643,11.698,17.017,18.818,12.331,18.101,8.598,17.879,20.602,14.338,17.76,17.449,13.482,18.145,789.21,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6254,92.52,6,11,5,20.059,9.467,17.22,18.757,12.701,18.284,12.529,15.17,17.283,11.825,16.092,15.26,13.249,17.099,760.827,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1596,97.38,1,3,5,17.479,11.425,16.236,18.363,12.679,18.677,13.015,14.302,19.609,10.945,16.662,18.524,14.867,16.04,,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11890,87.09,8,4,4,18.347,10.263,16.338,17.088,12.113,20.442,10.616,16.449,18.26,10.474,,13.189,14.844,18.858,772.832,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20491,140.14,8,6,6,16.627,9.564,16.81,17.484,11.254,18.756,10.649,19.377,18.016,13.939,15.444,17.417,14.31,18.248,611.795,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11600,138.94,6,13,2,17.223,11.542,17.955,18.577,11.011,18.509,9.901,16.934,21.048,9.358,16.152,16.214,16.777,22.35,620.09,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
25062,202.15,5,13,13,19.09,13.507,15.649,18.169,,17.635,11.301,15.625,20.551,11.021,,,15.348,16.138,652.88,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15871,116.84,5,8,6,19.021,9.939,18.481,17.929,11.409,19.362,12.445,14.861,,10.383,16.857,,14.661,16.415,830.127,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7832,81.48,6,7,7,17.061,11.91,16.595,17.872,,19.095,11.445,15.024,20.96,11.733,15.983,16.203,12.488,18.174,683.878,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23744,152.57,3,8,5,18.673,13.626,18.964,18.462,11.383,19.306,11.972,12.924,23.289,11.854,15.385,15.012,13.668,16.884,1040.317,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1930,101.16,9,2,3,18.155,12.02,19.306,,11.747,17.634,10.437,17.477,21.717,10.572,,16.316,14.312,15.182,736.208,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10856,154.51,3,8,5,18.004,10.03,17.482,15.893,12.101,19.055,9.747,15.489,19.078,11.428,16.307,17.692,15.186,,664.808,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11870,118.43,4,8,7,16.751,11.283,18.366,17.664,11.087,18.871,10.594,16.169,21.207,15.078,14.838,12.626,13.985,16.76,696.094,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12138,181.97,9,8,11,17.233,11.345,15.915,16.648,10.947,19.465,11.976,16.927,20.413,13.286,14.833,13.745,12.909,14.226,658.848,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1718,131.93,9,5,2,16.422,10.671,16.967,18.84,12.624,18.963,9.616,16.699,20.941,12.591,14.587,17.546,15.106,15.056,729.436,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15580,105.26,5,10,5,17.783,10.583,16.667,18.175,10.739,19.259,11.058,15.877,17.129,11.315,16.154,18.423,,,647.771,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14864,136.98,9,8,1,17.58,9.554,16.548,17.526,13.189,17.205,,14.86,20.831,14.052,15.933,11.771,13.085,15.579,560.321,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10302,98.77,9,9,4,18.91,11.362,17.433,17.665,12.158,19.024,11.412,14.951,18.927,12.722,14.692,15.558,11.676,18.845,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12010,130.79,5,10,2,16.286,11.269,16.807,16.78,11.649,19.224,10.255,,22.024,11.742,15.091,16.404,13.082,15.077,650.25,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9551,83.28,5,9,10,18.879,10.859,17.038,18.381,11.526,19.799,12.919,,15.596,12.683,17.695,17.376,12.202,19.469,702.154,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9271,99.59,4,13,10,18.825,12.379,17.322,17.734,12.845,21.185,14.899,13.847,18.458,10.989,16.066,16.28,15.287,15.344,947.43,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1042,171.86,15,5,7,17.226,11.878,16.751,18.467,13.065,18.897,11.542,15.809,21.36,11.222,14.753,18.336,12.964,16.272,729.909,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21323,101.8,5,12,8,17.123,13.98,16.359,18.433,11.669,19.941,11.083,15.344,18.986,11.672,14.965,,14.314,16.678,912.852,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25138,132.34,3,13,15,16.059,11.076,16.064,19.198,11.853,17.81,11.698,14.104,18.373,12.249,14.851,17.193,15.077,16.505,638.359,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15451,115.59,14,13,2,18.171,12.459,15.022,17.852,,18.19,11.845,13.609,19.999,14.434,15.799,15.609,15.723,16.859,548.445,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
23686,126.26,11,11,10,19.06,11.77,17.337,17.468,,18.393,,16.523,18.303,10.792,15.434,17.62,15.979,13.034,,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21508,127.83,4,9,9,17.735,10.421,18.724,18.352,12.501,18.872,12.815,14.44,22.039,11.793,15.982,18.145,14.1,19.409,811.747,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12647,95.85,16,7,11,18.011,11.763,16.829,18.197,12.377,18.224,11.61,16.709,16.399,12.648,,17.031,15.486,15.713,,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7940,112.44,3,10,10,15.837,12.024,16.897,19.474,11.026,17.877,12.364,15.157,17.465,11.752,15.43,15.847,13.801,17.082,635.161,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18110,155.88,10,21,13,18.671,11.442,19.167,16.996,11.179,17.625,11.213,17.117,18.636,11.841,14.542,14.998,15.332,16.074,698.398,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5055,172.01,7,0,5,18.162,13.018,17.244,17.66,10.176,20.17,12.652,15.956,19.778,10.69,13.708,13.572,14.391,16.267,780.461,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3212,85.25,12,6,5,17.882,13.175,18.27,17.171,10.037,19.641,12.784,15.136,18.551,14.822,15.262,16.616,16.555,19.191,786.095,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12520,147.95,12,6,9,16.312,10.667,18.518,17.615,11.448,17.487,11.687,13.933,20.131,10.271,14.418,15.595,13.567,14.682,632.02,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9595,69.09,14,15,2,20.106,10.614,16.685,18.008,11.647,18.073,12.48,16.554,17.408,12.396,15.095,16.366,16.268,16.469,699.943,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12920,162.58,9,5,0,18.072,12.566,14.66,19.384,11.83,17.228,11.502,15.222,21.057,11.073,15.854,14.903,14.299,15.736,427.995,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10106,81.65,2,8,16,20.612,12.672,17.849,18.736,13.084,19.523,9.658,12.959,21.401,,13.731,15.721,12.88,15.238,892.645,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23509,117.8,5,8,10,18.921,11.437,17.577,17.375,12.481,19.309,,16.656,19.214,13.663,17.112,16.953,15.362,16.2,710.435,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17229,142.57,7,8,9,17.277,10.943,16.488,18.558,12.826,19.729,11.365,13.449,20.089,11.981,15.642,13.562,,15.117,838.867,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20145,83.13,11,17,7,18.799,10.411,17.496,18.003,11.597,19.236,11.172,16.179,19.13,13.18,14.446,17.467,10.955,17.861,801.655,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
19995,75.87,9,7,6,17.624,12.599,17.783,17.078,11.492,19.595,12.79,17.589,19.438,12.539,17.314,16.029,14.991,,719.734,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20827,97.67,5,16,11,18.21,12.886,17.661,18.433,12.464,17.498,13.651,16.341,20.412,12.008,14.005,17.566,14.146,16.742,781.316,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460,90.78,9,8,5,17.182,11.252,17.537,17.527,12.291,18.809,11.305,17.776,18.535,10.84,14.471,17.585,13.775,,715.322,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1974,122.45,10,5,5,,11.243,18.831,16.939,12.088,17.961,10.517,14.722,19.356,10.658,16.086,16.447,17.768,14.428,705.64,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,149.7,11,4,8,19.803,10.29,,18.374,,17.473,13.55,18.695,21.765,11.659,15.102,14.622,15.88,18.269,595.175,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2754,164.08,5,3,4,17.423,11.14,17.995,17.077,9.812,19.117,11.034,16.825,18.286,10.408,16.114,16.614,15.576,15.017,690.826,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21929,64.46,11,4,9,16.654,10.551,17.446,20.579,12.017,19.678,12.157,17.008,19.496,10.624,14.461,,16.274,16.538,951.725,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12410,84.23,8,10,8,17.375,10.556,18.26,17.358,11.462,18.603,11.423,17.246,20.098,13.827,15.734,14.653,14.748,,709.776,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18295,174.04,7,13,8,18.186,12.115,17.143,15.632,11.079,17.044,10.289,14.387,18.571,10.978,16.084,13.645,15.242,18.796,391.096,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20886,130.7,6,10,4,18.048,9.47,15.575,16.711,10.404,21.642,11.38,17.447,19.561,15.031,15.873,17.397,,17.568,619.236,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18862,142.72,6,9,7,18.468,12.554,16.5,17.394,12.86,21.346,10.956,13.999,20.58,12.275,17.358,16.282,,15.052,853.598,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17302,105.97,8,16,4,18.968,12.775,16.682,17.352,12.441,18.561,11.768,17.902,19.163,12.089,15.168,17.717,14.824,13.156,694.591,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18391,156.6,17,2,2,17.814,12.221,17.312,,12.308,20.293,11.255,18.621,18.809,,15.513,17.481,,,750.921,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10189,112.46,3,8,2,15.994,12.054,16.664,18.469,11.059,20.605,,15.782,17.318,12.092,17.917,14.851,13.81,18.851,632.013,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18836,119.07,4,12,7,20.097,9.634,16.497,,10.337,18.494,10.251,18.176,18.501,12.619,15.417,19.381,15.118,18.263,700.612,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12482,126.49,5,4,7,16.704,12.26,16.622,18.063,11.681,20.677,11.06,16.317,17.59,10.764,16.409,17.645,15.939,16.297,813.931,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16104,117.38,11,9,5,18.525,11.704,17.439,17.027,11.927,18.433,12.122,,18.973,11.2,15.186,15.177,13.47,15.399,694.168,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3447,91.13,8,1,4,17.759,13.111,16.277,16.783,11.18,19.028,11.36,14.608,21.611,16.564,15.827,16.907,17.194,21.416,,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15726,159.19,10,7,7,17.612,10.175,18.419,15.66,11.067,18.566,12.165,16.293,16.985,12.63,16.151,20.346,15.784,14.529,713.029,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24100,101.86,2,9,5,17.176,11.437,15.914,18.055,13.113,20.063,12.18,14.769,19.043,12.75,14.272,,16.31,15.131,735.848,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6277,122.73,2,6,8,,11.041,17.188,19.149,12.55,19.605,11.617,18.1,16.318,11.228,18.144,16.855,15.125,16.147,765.357,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22105,128.34,9,9,4,18.92,11.774,15.906,18.313,12.552,19.188,11.238,17.147,,8.84,16.094,18.249,16.302,12.279,692.523,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2599,159.2,15,2,4,16.781,10.091,18.04,16.342,11.991,20.65,11.689,15.555,18.186,11.535,17.736,15.628,14.266,17.844,832.388,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3437,157.73,8,2,2,17.437,9.675,16.131,17.775,12.604,17.306,11.321,15.871,19.278,12.285,14.758,15.18,15.344,17.191,506.65,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
839,135.85,8,5,5,18.486,11.813,17.366,16.804,11.377,19.03,11.432,15.822,21.716,13.105,15.557,15.804,12.774,17.172,688.605,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5555,138.39,6,16,4,17.016,11.039,16.424,16.634,11.288,19.632,9.714,16.336,20.028,10.997,15.496,15.69,16.228,,548.413,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15319,127.15,5,7,1,18.223,12.181,16.749,18.221,11.571,17.594,11.215,15.544,17.192,13.695,16.87,,13.566,14.907,542.109,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14210,131.42,14,12,4,16.311,11.803,18.244,16.049,11.007,18.677,10.457,15.641,18.943,10.724,16.324,18.171,,,652.005,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5716,143.35,8,7,11,19.256,12.523,16.712,18.942,11.573,17.955,10.721,17.086,18.488,10.39,16.656,15.135,15.221,15.134,717.449,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7345,148.45,9,6,5,18.561,11.652,15.698,18.884,12.633,19.161,11.569,17.034,16.787,11.044,15.246,16.279,15.396,16.597,745.246,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11480,133.83,5,13,8,17.048,12.672,15.597,18.527,12.163,20.0,,15.577,20.1,10.965,18.045,15.79,13.319,15.213,656.308,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10022,121.42,9,6,9,17.471,11.702,17.347,16.679,9.915,18.213,11.707,16.525,17.522,13.212,,15.713,15.405,16.515,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1498,102.79,4,8,12,17.816,11.019,17.085,17.746,9.901,19.861,12.499,16.026,19.214,12.826,16.658,14.646,16.169,18.589,713.223,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7376,65.6,4,9,9,17.829,12.308,18.012,16.242,10.449,19.649,11.506,18.007,20.372,12.493,15.016,15.31,13.797,17.009,648.823,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2442,93.13,14,2,5,17.325,12.687,18.527,15.703,12.869,19.63,12.143,15.209,21.638,13.03,15.361,15.014,16.71,18.899,825.881,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
