,failure
5349,0
13972,0
14685,0
16739,0
25106,0
26306,0
5994,0
17463,0
16612,0
6181,0
860,0
22058,0
13090,1
4640,0
19886,0
22179,0
20052,1
5144,1
20715,0
14039,1
8002,0
11391,0
6094,1
9539,0
23254,1
16681,0
6127,0
24311,0
14473,0
3096,0
18878,0
11439,1
24643,0
19348,0
20442,1
7555,1
19264,0
22255,0
4952,0
6013,0
1935,0
5066,0
13842,0
24746,0
18896,0
8183,0
968,0
746,0
19198,1
7319,1
3920,0
25485,1
972,0
6494,1
419,0
11429,0
11654,0
14728,0
12045,0
2258,0
14389,0
14804,0
26275,0
5005,0
8983,0
14848,0
9509,0
2497,1
6583,0
5789,0
9839,0
8095,1
22951,0
17041,0
22511,0
524,0
18581,0
25361,0
21423,0
4466,0
5752,0
14668,1
3531,1
11092,0
21516,0
18087,0
20983,0
4483,0
7147,0
2864,0
1311,0
7295,0
696,0
1947,0
12859,0
20574,1
40,0
10024,0
20839,1
6257,0
2982,0
4550,0
4723,0
13010,0
18539,1
22939,0
15047,0
12486,0
10634,1
19121,0
1769,0
11973,0
10636,0
681,0
5196,1
4733,0
19269,1
23044,0
17086,1
1825,0
15950,0
1397,0
13400,0
4748,0
12206,0
17673,0
22693,0
23781,0
9302,1
23504,1
20478,0
13127,0
3134,0
13873,1
18863,0
12785,0
8721,0
23577,0
20534,0
5484,0
4082,0
4509,1
11474,0
937,0
24575,1
1627,0
754,0
24576,1
5956,0
711,0
4177,0
4268,0
18329,0
564,0
6188,0
26457,1
17130,0
7652,1
15090,0
21135,0
24095,0
4419,0
26452,0
6950,0
7661,0
23208,0
16746,0
9329,1
25871,0
4877,0
8617,1
25825,0
23107,0
4722,0
18331,0
23391,0
15848,0
1125,0
1348,0
21507,1
11766,0
18182,1
19854,0
23854,0
21795,0
10709,0
21263,0
1268,0
20648,1
1323,0
20601,0
13272,0
20917,0
8205,1
13033,0
10505,0
17315,0
26428,1
11073,0
25988,1
6991,0
4272,0
14810,0
3529,0
18945,0
4614,0
4054,0
19802,0
12013,0
12125,0
8997,0
9047,0
5974,1
8333,0
11698,1
19294,0
6096,1
5414,1
23041,0
19934,0
21538,0
10747,1
515,1
19209,0
3244,0
18553,0
14598,0
12645,1
26087,1
24461,0
15926,0
11822,0
13126,0
9931,0
19682,1
19756,0
7954,0
232,0
17352,0
10509,1
6457,0
17739,0
26533,0
9654,1
14471,0
10010,0
21904,0
17270,0
12681,0
5878,0
5876,0
22942,0
14955,1
12764,1
859,0
18267,1
17146,1
14289,0
18582,0
21269,0
13593,0
2319,0
12299,1
15729,1
9330,0
6515,0
5106,1
11984,0
26546,1
4768,0
14774,0
6799,0
12091,1
10097,0
15852,0
24911,0
13541,1
588,1
4796,0
77,0
22888,0
19022,0
12957,0
7692,0
3469,0
15086,0
11977,0
18746,0
4215,0
18632,0
3556,0
12562,1
4746,0
21364,0
22113,1
7922,0
25942,0
14861,1
19614,0
11071,1
215,0
5683,0
21711,0
3819,1
16776,0
16411,0
23973,0
8944,1
10002,0
21956,1
8670,0
6781,0
7592,0
25155,0
909,0
7211,0
4078,0
1372,1
17942,0
6763,0
7531,0
16358,0
5100,0
3863,1
10677,0
2289,0
19814,0
18715,0
26390,0
16947,0
23972,1
18047,0
13209,0
12387,0
969,0
5308,0
24692,0
5009,0
24617,0
20560,0
6911,0
5402,0
21203,1
6222,0
25191,0
14411,0
5123,1
21077,0
12294,0
13349,0
13737,1
5958,1
997,0
19611,1
9209,0
25097,0
504,0
653,0
8106,0
24474,0
17303,0
24415,0
22068,1
11592,1
1609,0
19172,0
18334,0
11118,0
24648,0
7399,1
12628,0
26474,0
11930,0
19620,1
11990,0
9984,1
814,0
24388,0
9407,0
14703,0
17015,0
13254,0
16902,0
18108,1
17584,1
2342,0
3301,0
4862,0
8030,0
1375,0
21648,0
4570,1
6728,0
11146,0
73,0
8957,0
19270,0
15924,0
16652,0
5145,0
5113,0
4933,1
8696,1
107,0
3477,0
21421,0
2341,0
19513,1
19006,0
19163,0
12569,1
6382,0
19610,1
5250,0
8824,0
19590,0
5522,0
602,0
4789,0
10107,0
12876,0
9886,0
23034,1
15316,0
21293,1
9350,0
2558,0
24108,0
13200,0
6348,1
6334,0
14823,0
24173,0
16822,0
12012,0
10484,1
12204,0
609,0
22439,0
2855,1
19219,0
11423,0
4243,0
26184,0
10348,0
1354,0
19511,0
5089,1
7445,0
14111,0
6238,0
10514,0
26091,0
7334,0
23471,1
7063,0
3589,1
18186,0
16878,0
22085,0
23340,0
12747,0
19365,1
12081,1
10112,0
303,0
8178,1
25231,0
15474,0
17060,0
9742,0
4005,0
10994,0
19960,0
14387,1
7596,0
16425,0
4371,0
1549,0
1264,0
22377,0
4893,1
23050,0
1663,0
7172,0
6769,1
24271,0
15360,1
24285,0
25807,0
5137,0
344,1
22918,0
7110,0
11298,0
12475,0
9124,0
24562,0
8443,0
18967,0
18101,0
15261,1
9655,1
20008,0
2309,0
7696,0
18307,0
8802,0
9566,0
23174,1
16712,0
11177,0
8973,0
22596,0
19425,0
1962,1
19622,1
19656,0
24270,0
3797,0
14764,0
24658,0
12799,1
22900,0
20216,0
1851,0
22595,0
22535,0
23040,0
3846,0
19068,0
784,0
10173,0
26435,0
21002,0
25363,0
2945,0
6668,1
3346,0
9402,0
21497,0
5819,1
24668,1
11387,0
3422,1
12433,0
14729,1
540,0
80,0
22458,0
6306,1
19123,1
5202,0
14134,0
22512,0
20811,0
359,0
19851,0
8678,1
16397,1
26177,0
4223,0
12839,0
10619,1
6724,1
14630,0
17994,1
18610,0
757,0
20570,0
20564,1
21151,0
19487,0
9873,0
3275,0
966,1
20925,0
21978,0
8144,0
12347,0
12933,0
4073,0
1918,0
22456,0
3621,1
3486,1
19506,0
14791,0
16787,0
2688,0
22153,0
26521,0
6584,0
19319,0
20957,0
15892,0
20913,0
17501,1
16165,0
21195,0
3707,0
10266,1
13816,0
12151,1
2741,0
26134,1
10246,1
7963,0
20154,0
8008,0
24798,0
17756,0
22653,0
26510,0
22059,0
6852,0
6417,1
10522,0
6364,1
15199,1
8250,0
8760,0
21005,0
9965,0
16410,0
22929,1
18281,1
19523,0
5096,0
13461,0
13424,0
9818,0
17101,0
14036,0
1025,0
10624,0
21068,0
442,0
1477,0
21411,0
13196,0
25212,1
11048,0
5830,0
2556,1
1099,0
4870,0
22265,0
7200,0
819,0
17134,0
9842,0
19726,0
18309,0
16029,1
8647,0
52,0
24593,0
5902,1
25052,0
4116,0
25960,0
22943,0
15627,1
21693,0
21566,0
5442,0
2312,1
12849,0
25129,0
7644,1
55,1
7777,0
3077,0
18725,0
15304,0
2366,0
20091,0
23157,0
19399,0
2096,0
12079,0
26143,1
15347,0
7992,0
10001,0
20318,0
10463,0
6066,0
11802,0
6234,0
23763,0
603,1
15165,1
22207,0
9373,0
4980,1
4868,1
9791,0
19396,1
4564,0
20043,0
9339,0
18070,0
6430,0
9414,1
7208,1
9906,0
22560,0
8025,0
18166,0
3530,1
11531,0
3278,0
5195,0
24696,0
8318,1
17179,0
24315,1
16634,0
6429,0
12845,1
15676,0
8829,0
7339,0
20261,0
26519,1
1604,0
17310,0
7671,0
25490,0
23777,1
2127,0
4698,0
21583,0
23927,0
22731,0
9784,0
12355,0
26309,0
20637,0
13822,0
10151,1
6076,0
23524,1
16515,0
16015,0
3506,0
20281,0
18032,0
4440,1
26397,0
3377,0
16779,0
23185,0
9371,0
2205,0
25125,0
25877,1
16889,1
15581,0
10437,0
12306,0
12005,1
16876,0
22728,0
15688,1
19884,1
11638,0
14590,0
11761,0
947,0
12214,0
1929,1
2674,1
13773,1
15766,0
10165,0
24361,0
24081,0
18157,0
6870,0
25690,0
11137,0
9935,0
23590,1
14993,0
15864,0
22238,1
24719,1
13333,1
1211,0
9444,0
23539,1
1010,0
13218,0
18011,0
18845,0
3072,1
18686,0
20351,1
17644,1
10540,1
18269,0
128,0
26297,0
20322,0
1054,1
2668,0
110,0
9449,0
13393,0
14213,0
7758,0
8061,0
24314,0
9733,0
7478,0
14722,1
19083,1
7627,0
15696,0
1400,0
14343,0
6949,0
25059,0
2970,0
3703,0
17685,0
14420,0
19718,0
25371,0
23704,1
4124,1
1263,1
21277,0
10698,0
15993,0
19959,0
23739,1
23540,0
18493,0
11836,0
21247,0
1394,0
14616,0
26084,0
22615,0
22729,0
7713,0
25574,0
1512,0
13997,1
20834,0
23546,0
15956,0
19388,0
11993,0
17260,1
22972,0
2597,0
18681,0
26097,0
4081,1
7124,0
884,0
7299,0
16874,1
1401,0
16723,0
21622,1
17206,0
492,0
22855,0
26077,1
3642,0
8519,0
10398,0
139,0
24717,0
2622,0
22282,0
11858,0
12630,0
21729,0
3720,0
20404,0
14609,1
10582,1
21272,0
1000,0
24365,0
19012,0
2837,0
2881,0
3360,0
26163,0
2583,0
5012,0
11991,1
7526,0
43,0
16102,0
26468,0
447,0
15843,1
16654,1
4366,0
13788,0
19063,0
511,0
12763,0
12820,0
6467,0
9515,1
4989,0
11063,0
3409,0
20747,0
25688,0
20713,0
20477,0
6160,1
2845,0
4383,0
3139,0
4829,0
19334,0
512,0
24318,0
17194,0
26014,0
25089,0
6081,0
9871,1
815,0
13116,1
19693,0
11817,0
20296,0
9338,0
279,0
5940,0
24766,0
23805,0
7831,0
21355,0
3881,0
3901,0
23573,0
5945,0
3454,0
24470,0
12019,0
22559,0
19296,0
15179,1
4835,0
17627,0
23177,0
11466,0
20542,0
9299,1
23068,0
5674,0
5479,0
26065,1
12058,0
1827,1
24978,0
25584,1
18365,0
21298,0
4690,0
1779,0
6992,0
14306,1
16495,1
4049,0
1758,0
7255,0
23495,1
2469,0
13180,0
17354,0
15424,0
25381,0
8476,1
1188,1
7160,0
14857,0
26357,0
2441,0
20557,0
24092,0
3504,0
8390,0
24597,0
10480,0
8913,0
3876,0
17214,1
3962,0
3396,0
15394,1
12660,0
15135,0
25632,0
5046,0
15147,1
21723,0
19642,0
9809,0
4352,0
13918,0
7659,0
106,0
22613,0
17610,1
8004,0
18906,0
23723,0
11382,1
18797,0
7548,1
14767,0
3574,1
513,0
18109,1
19783,0
5774,0
21113,1
19061,0
3704,0
17562,0
18348,0
1339,0
15727,1
16685,0
22873,0
23749,0
22329,0
22297,1
15443,0
13747,0
16243,0
22473,0
16694,1
10975,0
22715,1
20118,0
14539,0
8947,1
25937,0
26448,1
24634,0
18776,0
1588,1
6438,0
21576,0
5000,1
21122,1
9435,0
20028,0
9483,0
25844,0
2430,0
3216,0
21073,1
14851,0
4356,1
3878,1
7949,0
26199,0
15679,0
18704,0
3715,0
4090,0
12201,1
23028,0
25966,0
1966,0
75,0
26335,0
7463,1
2801,1
3532,1
13002,0
5666,0
14941,0
21066,1
5936,0
20426,0
21727,0
22481,0
20428,0
19633,0
20350,0
6564,0
10600,0
3211,0
19052,0
8715,0
17370,0
10274,0
6834,0
14920,0
20664,0
101,0
17870,1
16978,0
19371,0
15937,0
5042,0
1901,0
1258,0
5779,0
10350,0
21935,0
5549,0
21004,0
17589,1
22133,0
10301,0
1175,0
2257,0
12323,0
5347,0
18888,1
15452,0
17332,0
23047,0
22922,0
12435,0
2968,0
14860,1
26544,0
12236,1
2073,0
14074,0
26283,0
833,0
25226,0
5241,0
6337,0
9504,1
22670,1
7615,0
24565,0
3339,1
20583,0
23775,1
10602,0
4593,0
21672,1
19377,1
23845,0
1565,0
21849,1
12351,0
19602,0
22494,1
19793,0
4248,0
25648,0
18293,0
17765,0
15409,1
5735,0
22570,0
6149,0
20535,0
21454,0
1677,1
21855,0
5400,0
24977,0
9527,0
6385,0
6770,0
24419,1
16639,0
7752,0
3794,0
11111,1
22627,0
11133,0
9993,0
8989,0
7998,0
21395,0
9433,0
14809,0
662,0
15321,0
12111,0
8527,0
3333,0
7533,0
20295,0
14402,1
1716,1
24880,0
11791,0
14317,0
21198,0
2792,0
12428,0
18264,0
1097,0
15223,0
12871,0
18225,0
16475,1
21410,1
907,0
18540,0
15455,1
9820,0
24678,0
10058,0
1193,1
21310,0
17800,1
2326,1
16005,1
2233,0
19088,0
16592,1
21673,0
16062,0
23165,0
4820,1
25895,0
1007,0
8211,0
17700,1
24630,0
19961,0
5955,0
2295,0
21568,0
12683,0
1873,0
12403,0
2313,0
1537,0
24405,0
8347,1
3185,0
16473,0
5222,0
18514,1
2170,1
16371,0
18583,0
23459,0
18866,0
13856,0
1365,0
17729,0
25669,0
22014,0
2737,0
1146,1
7213,0
14550,0
15920,0
24769,0
1506,1
11943,0
5393,0
3796,0
3869,1
12271,0
24153,0
9576,0
8092,0
4983,0
14495,0
26315,1
16677,1
6462,0
18060,1
19149,1
5209,0
13051,0
7726,0
10430,0
5074,0
11974,0
24860,0
184,1
19807,0
18048,0
24217,0
17538,1
15101,0
3767,0
1492,1
7278,0
18966,0
23771,0
12767,0
17611,0
23722,0
9166,0
7197,0
21775,1
21206,0
19972,1
5517,0
25740,0
3406,0
7579,0
14730,0
11505,0
1198,0
21427,0
21488,0
26174,0
1228,0
1968,0
14744,0
16818,1
25441,0
6363,0
22911,0
25079,0
14608,0
18520,0
10305,0
3792,0
6957,0
24391,0
11106,0
23151,0
18700,0
22162,0
8397,0
18066,0
5612,0
10587,0
19040,0
11385,0
4754,0
14926,1
22099,0
20079,1
10483,0
24665,0
15469,0
21530,1
10417,0
9015,0
24071,0
5330,0
14998,0
15480,0
14181,0
19549,1
22000,0
9557,1
17091,0
20623,0
8977,0
10242,0
18853,0
22344,0
16562,0
13409,1
4267,0
8604,0
24997,0
5390,1
13728,0
26165,0
3248,0
17124,0
16457,0
337,0
13553,1
10400,1
2360,1
10180,0
2321,0
7000,0
2437,0
18586,1
3963,0
5312,1
25614,0
24025,1
22579,0
22045,0
2978,0
14286,1
11351,1
25681,1
10548,1
3049,0
8823,0
10383,0
1896,1
25532,1
1080,0
21112,0
13744,0
9358,0
5947,1
11195,0
6325,1
3670,1
4274,0
20978,0
12215,0
12772,1
16074,0
12316,0
2246,0
81,0
26388,0
877,0
5262,0
5785,1
17724,0
3387,1
20880,1
17143,0
17740,1
24166,0
19478,0
9790,0
5088,0
2093,0
23825,0
19562,0
21053,0
21754,0
13189,0
7640,0
16703,0
848,0
945,0
14640,0
19169,0
17827,0
6941,0
18412,0
4935,0
3983,0
15507,0
20855,1
12827,0
21634,0
15978,0
8993,0
6341,1
22383,0
15893,0
11662,0
25522,1
2512,1
4161,0
13151,0
16758,1
243,0
2251,0
3527,0
23037,0
9218,0
6424,0
12629,0
17890,0
3168,0
372,1
6720,0
14856,0
25591,0
23467,0
21369,0
20816,0
25609,0
17709,0
22882,1
3859,0
17963,0
4192,0
25195,0
3250,0
26026,0
19021,0
9316,0
11929,1
4295,0
16513,0
18019,0
14273,0
13893,0
8153,0
21603,0
7651,0
13686,1
7073,0
370,0
5884,0
18500,0
15425,0
18204,0
13282,0
17265,0
20711,1
24953,0
21893,0
11102,0
432,0
3799,0
13649,0
23522,1
6445,0
11675,0
13666,0
17975,0
5239,0
14931,1
20652,0
20111,0
20247,0
18260,0
2654,0
7392,0
12264,0
22746,0
13236,0
20496,0
14314,0
4212,1
367,1
13694,1
23847,0
3436,1
12448,0
26337,0
25204,1
7623,0
10130,0
16359,0
6117,0
22328,1
6119,0
2893,0
7315,1
14223,0
239,0
13912,0
7128,0
25813,0
542,0
6947,0
10917,0
1459,0
13956,1
12059,0
18287,0
4648,0
362,0
12837,0
23498,0
23594,0
2086,0
19372,0
12369,0
25199,0
6932,1
14008,0
25618,1
4451,1
7820,0
19991,1
20368,0
3347,1
18467,0
14737,0
11037,0
23170,0
2514,0
12842,1
3004,0
1181,0
26155,0
19983,0
21129,0
9926,0
14929,1
6703,1
17613,0
2780,1
15042,0
7452,0
9726,0
22816,0
20330,0
16138,0
19876,0
10497,1
17344,0
3313,0
17548,0
12659,0
1306,0
2993,0
5709,0
1575,0
3742,1
5580,0
20218,0
10740,0
10387,0
1858,0
4354,1
769,1
14971,0
20324,0
6592,0
11536,0
20594,1
5912,0
9786,0
957,0
25874,0
7498,0
20202,1
6421,0
8248,0
3300,0
1435,1
3958,0
20915,1
17441,0
15491,1
12443,1
23363,0
7505,0
13304,0
16444,0
16307,0
22557,1
21262,1
16419,0
23699,0
22130,0
23838,0
21540,0
13411,0
14244,0
26005,0
15996,0
24561,0
9392,1
22578,0
20745,0
19641,0
22065,1
13952,0
22448,1
23843,1
16757,0
8926,0
16549,0
10706,0
2596,1
13444,0
4080,1
12261,0
9079,0
16057,0
7116,0
8686,1
25156,0
4199,1
13477,0
14940,0
24788,0
13312,0
1064,1
3293,0
21227,0
20180,0
13600,1
21511,0
1004,0
12535,0
22075,0
24208,0
5596,1
20433,0
3966,0
22399,1
8378,0
25407,0
18399,0
23325,1
19768,1
1631,0
5718,0
16315,1
13902,0
17691,0
14967,0
25810,0
18165,0
2422,0
18039,1
11345,0
26050,0
25021,0
11908,0
2274,0
4560,1
23747,0
17181,0
19431,0
14467,1
18065,1
22794,1
14097,0
2800,0
3215,0
14234,1
2581,0
16627,0
13992,0
14272,1
11735,0
25816,1
6388,0
6835,0
7484,0
19933,1
21707,0
25692,1
1659,0
12902,0
10525,0
22110,0
24165,0
23299,1
9489,0
13636,0
18058,1
21887,0
2352,0
14075,0
3995,1
15207,1
23289,0
611,0
15660,1
18858,0
11424,0
8565,0
24354,0
22165,0
19446,0
6822,1
17570,0
6218,0
18511,0
16620,0
1344,0
18705,0
7087,0
9410,0
18160,0
9690,0
7209,0
7888,1
15929,0
18775,1
5041,0
7812,0
16082,0
22111,0
7581,0
8702,1
1613,0
6091,1
18007,0
10237,0
25367,0
22572,0
19547,0
23797,0
5703,0
25761,1
8142,1
16462,0
6034,0
18701,0
25576,1
19258,0
4409,0
25562,0
13595,0
3399,1
11804,0
9103,0
7951,1
19862,0
8889,1
18770,0
4562,0
16747,0
15200,0
9345,0
21824,0
17744,1
1731,0
11998,1
25927,1
9833,0
22004,0
5130,0
11660,0
26166,0
25469,1
24659,0
79,0
7909,0
23616,0
8854,0
5535,0
16708,1
21399,0
17824,0
4850,0
595,0
1130,0
9000,0
1510,1
23724,0
19489,0
2593,1
10768,1
11521,0
17040,0
19454,0
21922,0
26383,0
17767,0
25512,0
4940,0
25409,0
2927,0
1614,1
11989,0
3356,1
16597,0
131,0
3087,0
14259,0
22901,0
10716,0
3467,0
24530,0
15240,0
11992,1
16832,0
13596,0
11957,0
14226,0
22657,0
699,0
14015,1
24679,0
7228,0
16907,0
11209,0
9294,0
18205,0
1415,0
165,0
3308,0
7762,0
16078,0
13195,0
6758,0
5305,0
14707,1
20984,0
15612,0
2555,0
3383,0
12154,0
5837,0
8587,0
625,0
4791,1
20381,1
9139,0
761,0
11622,0
10931,0
22791,0
16246,0
21863,0
22708,0
9635,0
23374,0
23311,1
4039,1
21881,0
645,0
21917,0
7802,0
12718,0
1882,0
21251,0
24471,0
9232,0
4147,0
2598,1
25915,0
14937,1
19206,0
18733,1
5471,0
5217,0
13849,0
7137,0
21515,0
16240,0
18670,1
6241,0
12258,0
19211,1
21730,1
4207,0
15972,0
16567,0
6613,0
20441,0
17553,0
18873,1
8058,0
5802,1
12180,0
18095,0
12230,0
2129,0
2532,0
24973,1
1291,0
20045,0
20355,0
24403,0
19842,0
9822,0
19480,1
7300,0
12279,0
9481,1
22898,0
5839,0
16305,0
22616,0
11939,1
6182,0
18693,0
17285,0
20132,0
571,0
20929,0
8804,0
7078,0
3366,0
23818,0
25612,0
18946,0
5630,0
9621,0
6743,0
4452,0
21088,0
19126,0
12527,0
11463,0
25136,0
4378,0
24455,0
15265,0
8075,0
14102,0
23279,0
2963,0
20854,0
19909,0
17518,0
3115,0
3952,0
17705,0
17911,0
14552,0
15494,0
25855,0
21209,1
21871,1
3877,0
1111,1
1408,1
25635,0
19521,0
26262,0
7837,0
23719,0
7011,0
10456,0
20862,0
11941,0
23790,0
7774,0
14561,1
18973,0
9694,0
2538,0
14395,0
1320,0
9425,0
5672,1
18013,0
6460,0
15811,1
123,0
19018,0
7018,0
21140,0
9988,0
23059,1
14591,1
19486,0
2710,0
6056,0
12792,0
20710,1
24528,0
4997,0
25827,0
765,0
1409,0
25938,0
18129,0
7008,0
11528,0
22629,0
8629,0
4517,0
12912,0
16187,0
7021,0
23623,0
23203,0
2138,0
25374,0
12263,0
22350,1
22487,0
14859,0
626,1
20975,0
25862,1
1616,0
1890,0
8982,0
6653,0
8199,0
16151,0
23870,0
1863,0
2276,0
24993,0
23758,0
25318,0
21694,0
12780,0
3593,1
8121,0
21649,0
23088,0
23480,1
824,0
7935,0
25940,0
116,0
7764,0
9673,0
10096,0
11408,0
18755,0
4669,0
20183,1
17408,0
22941,0
592,0
19636,0
2022,1
12172,1
12017,1
23706,1
18892,1
15708,0
9989,0
1508,1
16511,0
26267,0
18821,0
24979,0
8342,0
2023,0
6490,0
16192,0
62,0
6432,0
14544,1
2544,0
14688,0
12383,0
15985,0
11301,0
11749,0
13247,0
14479,0
7557,1
7326,0
25765,0
20016,0
12900,0
11782,0
11477,0
10345,0
20716,0
3676,0
16606,0
25101,1
14681,0
14098,0
16504,0
23116,0
14895,0
11326,1
20673,0
2283,0
24757,0
23156,1
4485,0
25544,0
8819,0
22025,0
4765,1
7500,0
25993,0
18802,0
12619,1
8806,0
5382,0
11270,0
266,1
3973,0
1932,1
14881,1
19574,0
1807,1
24204,0
24801,1
7874,0
12393,1
22893,0
5604,0
12918,1
6827,0
2068,1
4966,0
14578,0
2098,0
19347,0
10681,1
14179,0
5851,0
21187,0
16384,1
11062,0
16083,0
14508,0
11922,0
16668,1
13947,0
11498,0
7719,0
25496,0
26066,0
1608,0
13022,1
22292,0
2354,0
23769,0
99,1
9114,1
11553,0
9120,1
20647,0
10465,0
22120,0
20492,0
9738,0
25193,0
25668,0
4186,1
612,0
25461,0
13692,1
13145,1
11636,0
7426,0
25353,0
14274,1
6448,0
3252,0
2903,0
1434,0
16412,0
5618,1
5162,1
3280,0
3604,0
6007,0
11585,0
23018,0
8266,0
20995,1
5405,0
20462,0
11697,1
16218,0
11335,0
10801,0
10419,0
10194,0
6253,0
9776,0
9709,1
12404,0
6437,0
9264,0
2691,1
18183,1
19204,0
4242,0
10825,0
3404,0
5696,0
12910,1
24553,0
24427,0
10738,0
5719,0
16499,1
7970,0
10030,0
21661,0
8529,0
10879,0
18357,0
7303,0
25329,0
12750,0
24417,0
1938,0
673,0
10904,0
3511,0
9393,1
24122,1
4260,0
8616,0
20099,0
8856,0
16734,0
8639,0
8901,1
23569,1
1924,1
14010,0
1221,0
3922,1
5245,1
16771,0
13657,0
3547,1
1337,0
21234,0
6282,1
20931,0
21674,0
15919,1
19589,0
9022,1
7246,0
21430,0
8778,0
3418,0
6540,1
18118,0
8063,0
9893,1
3191,0
25582,0
24976,0
6102,0
17637,0
22957,0
16405,0
9497,0
23294,0
14586,0
15603,0
24813,1
19491,0
20049,0
25247,0
22011,0
6037,0
9037,0
21174,0
100,0
9545,0
13421,0
26326,0
19835,1
25445,0
3686,0
24540,0
16988,1
4930,0
4998,1
21107,0
3868,0
25478,0
7828,1
11096,0
18131,1
7845,1
19694,0
23228,0
18435,0
4047,0
23842,0
12120,0
2757,0
18880,0
23672,0
25272,0
17563,0
6874,1
21104,1
9354,0
2173,0
21960,0
25666,0
9040,0
9961,0
20192,0
4876,1
20129,1
7794,0
25181,0
24750,0
7676,1
10461,0
18847,0
8292,1
25819,0
25317,0
8526,0
11100,1
23666,0
5801,0
19265,0
3292,1
21074,0
2987,1
13621,0
6310,1
26464,0
13839,0
5534,0
15605,0
7853,0
5638,0
4702,1
22413,1
20427,0
3466,0
4736,0
14440,0
23343,1
16080,0
18222,0
19507,1
25036,0
1562,0
10167,1
3290,1
6729,0
4515,0
8930,1
9630,0
23757,0
24050,0
16881,0
10942,0
20329,0
16036,0
375,0
13263,0
25785,0
5037,0
404,0
3778,0
2467,0
13713,0
15707,1
93,0
3204,0
10413,0
23218,0
10041,0
827,0
4524,0
5985,0
6598,1
6176,0
23246,1
6995,0
15456,0
24919,0
2683,0
18931,0
13862,1
691,1
7528,0
8192,0
9774,0
18091,0
13704,0
24028,0
10213,0
18387,0
14281,0
1131,0
26270,1
11909,0
2304,0
5343,0
25171,0
24404,0
6246,0
19779,0
7788,0
15835,0
18115,0
25735,0
23380,0
12534,0
18504,0
606,0
1671,0
13217,0
26279,1
13749,0
11465,0
18355,0
4461,1
736,0
4122,1
23364,0
23836,0
13729,0
4776,0
23417,0
5346,0
20483,0
14470,1
25413,1
16676,0
25274,0
21287,1
23680,0
14705,1
20353,0
26159,0
7396,0
26489,0
5763,0
18347,0
13537,1
8010,0
3441,0
21778,0
2387,0
13731,1
19055,1
12891,0
19900,0
18886,0
3988,0
3999,0
63,0
13867,0
13278,0
1384,0
4333,0
17034,0
1967,0
16496,0
19408,1
5444,0
804,0
22036,0
8769,0
22314,0
24702,0
19715,0
7152,0
24437,1
26431,1
20177,0
5028,0
25976,0
851,0
26223,0
6838,0
19441,0
2665,0
4950,0
11187,0
2679,1
3893,0
21875,0
19361,1
1053,0
12695,0
10937,0
23905,0
24729,1
7734,0
22046,1
2353,0
2660,1
1028,0
8472,0
19095,1
3821,1
7026,0
19512,0
16322,1
5593,0
9671,0
23761,1
7942,0
12003,0
5896,0
14297,1
24399,0
25080,0
15352,0
903,1
18424,1
9864,0
3751,1
8742,0
1862,0
15225,1
18189,0
23852,0
8393,0
17329,0
11834,0
20643,0
14672,0
18491,0
9008,0
11317,0
21994,0
11590,0
25025,1
941,0
23314,0
17404,0
9724,0
18231,0
3898,0
16821,1
16030,0
15923,0
5410,0
21266,0
739,0
11059,0
7601,1
21486,0
14132,0
586,0
19373,0
4444,0
6567,0
9220,0
5259,0
14799,0
11471,0
24832,0
5637,0
6797,0
16957,0
12232,1
647,1
16979,1
23418,0
21731,0
13846,1
19780,1
7444,0
9500,0
20950,0
12046,0
23978,0
13088,0
24857,0
21412,0
732,0
10955,1
15168,0
10100,0
5240,1
22097,1
19469,0
25687,0
22983,0
4680,0
2195,0
8352,0
19182,1
6011,0
9144,1
12424,0
25907,0
9411,1
5311,0
6772,0
7704,0
25182,0
24740,0
6250,1
1040,0
24534,0
3968,0
23145,0
24785,0
16363,0
19996,0
16713,0
14299,0
18930,1
12121,0
17813,0
22621,0
13097,1
433,1
21587,0
22571,0
9052,0
4370,1
967,0
23238,0
423,0
11605,1
22619,1
13634,1
13173,0
4652,1
25484,0
22597,0
2562,1
20989,0
14676,0
20701,0
21777,0
8338,0
19745,0
18161,1
21533,0
22302,0
3186,1
15139,0
25084,0
24423,0
20803,1
9753,0
12464,0
2852,1
6004,0
16552,0
3419,1
13688,0
26497,0
25968,1
6273,0
136,0
15440,0
21758,0
894,1
8389,0
14626,0
17867,0
18176,1
22564,1
4863,0
14981,0
6177,0
5208,0
10146,1
11042,0
10581,0
5181,1
1447,0
16583,0
12717,0
15113,0
18207,0
9987,0
15212,0
22450,0
8922,0
3886,0
24451,0
12585,0
2121,1
17191,0
10787,0
15939,0
5661,1
19381,0
17582,0
4403,0
25397,0
10903,1
1241,0
20435,0
8962,0
623,0
15997,0
14006,0
1162,1
6356,0
13928,0
23563,0
18987,0
2775,0
20165,1
15037,0
13310,1
5846,0
12579,1
22502,0
1740,0
2282,1
24323,0
5103,0
11218,0
24600,0
15741,0
24792,0
11052,1
10102,0
21633,0
19805,1
14447,0
20646,0
26495,0
16591,0
15912,0
18706,0
6185,0
16975,0
5272,0
1720,0
18247,0
8717,0
10527,0
469,0
5446,1
22649,0
5627,0
15588,0
17312,0
10088,0
2721,0
13907,0
26045,0
13429,0
19318,0
1913,0
17340,0
9680,0
16409,0
1134,0
5021,0
19608,0
9744,1
4939,0
26221,0
2937,0
3533,0
10838,0
21500,1
